timestamp,cpu,mem,disk,process_info
2025-10-01 15:36:22,51.5,56.7,77.9,0|System Idle Process|139.8|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|2.0|273.34765625;15420|Code.exe|0.4|303.7109375;15660|chrome.exe|99.6|541.8125;19044|msedge.exe|31.5|201.79296875;20096|python3.11.exe|32.7|150.92578125;20976|msedge.exe|32.3|216.41015625;22288|msedge.exe|33.5|174.9453125
2025-10-01 15:36:23,48.8,56.9,77.9,0|System Idle Process|242.0|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|273.34765625;15420|Code.exe|0.0|303.7109375;15660|chrome.exe|72.1|542.8515625;19044|msedge.exe|4.5|203.2734375;20096|python3.11.exe|100.1|150.92578125;20976|msedge.exe|0.0|216.41015625
2025-10-01 15:36:24,69.1,57.0,77.9,0|System Idle Process|197.2|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|273.42578125;15420|Code.exe|2.6|303.7421875;15660|chrome.exe|81.7|542.85546875;19044|msedge.exe|0.0|203.2734375;20096|python3.11.exe|97.1|151.25390625;20976|msedge.exe|0.0|216.41015625
2025-10-01 15:36:28,73.4,56.6,77.9,0|System Idle Process|190.0|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|2.4|282.234375;15420|Code.exe|0.0|303.80078125;15660|chrome.exe|69.1|543.8671875;19044|msedge.exe|32.5|202.2421875;20096|python3.11.exe|29.7|150.95703125;20976|msedge.exe|30.4|216.75390625;22288|msedge.exe|28.3|177.86328125
2025-10-01 15:36:29,50.6,57.0,77.9,0|System Idle Process|169.7|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|282.234375;15420|Code.exe|0.0|303.80078125;15660|chrome.exe|192.0|547.73828125;19044|msedge.exe|3.8|202.96484375;20096|python3.11.exe|84.7|150.95703125;20976|msedge.exe|1.3|217.43359375
2025-10-01 15:36:29,61.5,57.1,77.9,0|System Idle Process|25.0|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|282.234375;15420|Code.exe|0.0|303.8515625;15660|chrome.exe|123.9|549.08203125;19044|msedge.exe|0.0|202.96484375;20096|python3.11.exe|100.0|151.28515625;20976|msedge.exe|5.3|217.43359375
2025-10-01 15:36:33,52.7,57.1,77.9,0|System Idle Process|145.2|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|1.2|282.25390625;15420|Code.exe|0.0|303.9609375;15660|chrome.exe|137.0|591.3359375;20096|python3.11.exe|26.7|150.98828125;20976|msedge.exe|14.8|212.08984375;22288|msedge.exe|21.0|177.2109375
2025-10-01 15:36:34,59.5,57.2,77.9,0|System Idle Process|194.4|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|1.7|282.31640625;15420|Code.exe|0.0|303.9609375;15660|chrome.exe|110.1|593.2265625;20096|python3.11.exe|70.5|150.98828125;20976|msedge.exe|0.0|212.08984375
2025-10-01 15:36:34,85.1,56.4,77.9,0|System Idle Process|152.5|0.0078125;260|Code.exe|0.0|651.40625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|4.7|282.31640625;15420|Code.exe|0.0|304.015625;15660|chrome.exe|123.9|595.68359375;20096|python3.11.exe|99.9|152.34765625;20976|msedge.exe|2.4|213.1171875
2025-10-01 15:36:38,61.8,56.4,77.9,0|System Idle Process|127.3|0.0078125;260|Code.exe|22.9|548.5390625;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|1.7|282.3828125;15420|Code.exe|0.0|304.12109375;15660|chrome.exe|102.1|591.9140625;19044|msedge.exe|24.1|199.3203125;20096|python3.11.exe|29.9|151.15234375;20976|msedge.exe|23.8|219.1328125
2025-10-01 15:36:39,84.8,56.9,77.9,0|System Idle Process|234.4|0.0078125;260|Code.exe|0.0|548.5390625;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|35.9|136.51171875;11420|chrome.exe|46.3|159.5078125;11620|dwm.exe|31.3|61.6640625;12944|MsMpEng.exe|0.0|282.37890625;15420|Code.exe|0.0|304.12109375;15660|chrome.exe|40.6|592.7421875;19044|msedge.exe|1.4|202.04296875;20096|python3.11.exe|58.6|151.4765625;20976|msedge.exe|0.0|219.1328125
2025-10-01 15:36:40,89.1,56.9,77.9,0|System Idle Process|129.5|0.0078125;260|Code.exe|0.0|548.5390625;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|51.8|152.765625;11420|chrome.exe|40.4|159.5625;11620|dwm.exe|23.6|61.6640625;12944|MsMpEng.exe|2.0|282.53125;15420|Code.exe|0.0|304.171875;15660|chrome.exe|85.7|590.13671875;19044|msedge.exe|0.0|202.03515625;20096|python3.11.exe|63.2|153.0546875;20976|msedge.exe|4.3|222.5
2025-10-01 15:36:44,45.6,56.8,77.9,0|System Idle Process|123.0|0.0078125;260|Code.exe|0.0|548.55078125;1792|MemCompression|0.0|394.27734375;8596|chrome.exe|43.5|159.41015625;11420|chrome.exe|43.6|159.53515625;11620|dwm.exe|36.7|61.6640625;12944|MsMpEng.exe|1.7|282.53125;15420|Code.exe|0.0|304.27734375;15660|chrome.exe|56.8|591.203125;20096|python3.11.exe|23.4|151.27734375;20976|msedge.exe|11.0|205.08203125;22288|msedge.exe|17.0|200.92578125
2025-10-01 15:36:44,50.8,56.7,77.9,0|System Idle Process|169.3|0.0078125;260|Code.exe|0.0|548.55078125;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|282.53125;15420|Code.exe|0.0|304.27734375;15660|chrome.exe|25.6|589.796875;20096|python3.11.exe|100.0|151.27734375;20976|msedge.exe|0.0|205.08203125;22288|msedge.exe|5.1|201.69921875
2025-10-01 15:36:45,70.6,57.2,77.9,0|System Idle Process|240.7|0.0078125;260|Code.exe|0.0|548.55078125;1792|MemCompression|0.0|394.27734375;12944|MsMpEng.exe|0.0|282.53125;15420|Code.exe|0.0|304.33203125;15660|chrome.exe|37.5|589.8671875;20096|python3.11.exe|80.9|151.60546875;20976|msedge.exe|0.0|205.08203125;22288|msedge.exe|35.4|190.84375
2025-10-01 15:36:49,55.7,56.8,77.9,0|System Idle Process|157.1|0.0078125;260|Code.exe|2.0|550.82421875;1792|MemCompression|0.0|394.35546875;2924|Code.exe|23.0|159.8515625;11620|dwm.exe|20.7|61.6640625;12944|MsMpEng.exe|1.1|282.55078125;15420|Code.exe|36.2|306.09765625;15660|chrome.exe|3.0|589.453125;19044|msedge.exe|26.5|187.4765625;20096|python3.11.exe|34.6|151.3515625;20976|msedge.exe|21.6|213.671875;22288|msedge.exe|26.0|181.86328125
2025-10-01 15:36:50,60.0,56.8,77.9,0|System Idle Process|32.0|0.0078125;260|Code.exe|222.2|560.546875;1792|MemCompression|0.0|394.35546875;12944|MsMpEng.exe|0.0|282.55078125;15420|Code.exe|25.0|306.12109375;15660|chrome.exe|0.0|589.453125;20096|python3.11.exe|86.4|151.3515625;20976|msedge.exe|0.0|213.671875
2025-10-01 15:36:50,56.2,57.0,77.9,0|System Idle Process|278.7|0.0078125;260|Code.exe|0.0|560.546875;1792|MemCompression|0.0|394.35546875;11620|dwm.exe|31.8|61.6640625;12944|MsMpEng.exe|0.0|282.55078125;15420|Code.exe|59.1|306.88671875;15660|chrome.exe|0.0|589.453125;20096|python3.11.exe|82.2|151.3515625;20976|msedge.exe|0.0|213.6796875
2025-10-01 15:36:55,72.5,56.5,77.9,0|System Idle Process|217.0|0.0078125;260|Code.exe|0.0|559.59375;1792|MemCompression|0.0|394.35546875;12944|MsMpEng.exe|2.3|282.66796875;15420|Code.exe|37.5|302.3828125;15660|chrome.exe|0.0|589.453125;19044|msedge.exe|27.6|204.91796875;20096|python3.11.exe|31.7|151.3671875;20976|msedge.exe|16.5|210.56640625
2025-10-01 15:36:55,90.8,56.5,77.9,0|System Idle Process|252.4|0.0078125;260|Code.exe|0.0|559.59375;1792|MemCompression|0.0|394.35546875;12944|MsMpEng.exe|0.0|282.66796875;15420|Code.exe|33.3|302.64453125;15660|chrome.exe|0.0|589.453125;19044|msedge.exe|10.3|205.2578125;20096|python3.11.exe|93.1|151.3671875;20976|msedge.exe|0.0|210.56640625
2025-10-01 15:36:56,74.3,56.7,77.9,0|System Idle Process|219.0|0.0078125;260|Code.exe|0.0|559.59375;1792|MemCompression|0.0|394.3984375;2924|Code.exe|23.9|153.00390625;12944|MsMpEng.exe|7.0|263.81640625;15420|Code.exe|152.6|306.9765625;15660|chrome.exe|0.0|589.15625;19044|msedge.exe|0.0|205.2578125;20096|python3.11.exe|74.5|151.69921875;20976|msedge.exe|1.8|210.75390625
2025-10-01 15:37:00,37.2,55.9,77.9,0|System Idle Process|52.2|0.0078125;260|Code.exe|0.0|559.25;1792|MemCompression|18.6|421.25390625;2924|Code.exe|42.5|151.484375;11620|dwm.exe|53.1|61.3828125;12944|MsMpEng.exe|3.5|263.8984375;15420|Code.exe|55.7|302.41796875;15660|chrome.exe|0.4|588.48046875;19044|msedge.exe|33.2|198.953125;20096|python3.11.exe|31.7|151.39453125;20976|msedge.exe|29.4|217.64453125
2025-10-01 15:37:00,42.5,56.0,77.9,0|System Idle Process|104.2|0.0078125;260|Code.exe|0.0|559.25390625;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|263.8984375;15420|Code.exe|0.0|302.41796875;15660|chrome.exe|0.0|588.48046875;20096|python3.11.exe|100.3|151.39453125;20976|msedge.exe|0.0|217.64453125
2025-10-01 15:37:01,54.3,56.4,77.9,0|System Idle Process|255.6|0.0078125;260|Code.exe|0.0|559.25390625;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|263.8984375;15420|Code.exe|10.3|302.44140625;15660|chrome.exe|0.0|588.48046875;20096|python3.11.exe|97.3|151.39453125;20976|msedge.exe|0.0|217.64453125
2025-10-01 15:37:05,37.9,55.7,77.9,0|System Idle Process|210.7|0.0078125;260|Code.exe|0.0|559.27734375;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|3.5|263.93359375;15420|Code.exe|29.6|301.43359375;15660|chrome.exe|0.0|588.48046875;19044|msedge.exe|35.3|192.64453125;20096|python3.11.exe|29.5|151.4296875;20976|msedge.exe|28.6|221.1328125;22288|msedge.exe|29.3|184.71484375
2025-10-01 15:37:05,41.9,55.9,77.9,0|System Idle Process|233.2|0.0078125;260|Code.exe|0.0|559.27734375;1792|MemCompression|0.0|421.25390625;2924|Code.exe|20.5|137.8515625;12944|MsMpEng.exe|0.0|263.93359375;15420|Code.exe|18.4|301.48828125;15660|chrome.exe|0.0|588.48046875;20096|python3.11.exe|94.7|151.44921875;20976|msedge.exe|2.7|222.16796875
2025-10-01 15:37:06,63.1,55.8,77.9,0|System Idle Process|223.2|0.0078125;260|Code.exe|0.0|559.27734375;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|263.93359375;15420|Code.exe|12.1|301.54296875;15660|chrome.exe|0.0|588.48046875;20096|python3.11.exe|94.1|151.4453125;20976|msedge.exe|0.0|222.16796875
2025-10-01 15:37:10,63.3,55.7,77.9,0|System Idle Process|208.9|0.0078125;260|Code.exe|0.0|559.28125;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|2.8|263.94921875;15420|Code.exe|43.6|304.87109375;15660|chrome.exe|0.0|582.8125;19044|msedge.exe|36.5|193.60546875;20096|python3.11.exe|26.5|151.765625;20976|msedge.exe|22.4|223.25390625;22288|msedge.exe|20.4|184.75
2025-10-01 15:37:10,48.3,55.7,77.9,0|System Idle Process|143.7|0.0078125;260|Code.exe|0.0|559.28125;1792|MemCompression|0.0|421.25390625;2924|Code.exe|63.4|134.80078125;11620|dwm.exe|69.9|61.3828125;12944|MsMpEng.exe|0.0|263.94921875;15420|Code.exe|73.1|304.8828125;15660|chrome.exe|0.0|582.8125;20096|python3.11.exe|72.1|151.40234375;20976|msedge.exe|0.0|223.25390625
2025-10-01 15:37:11,68.9,55.8,77.9,0|System Idle Process|107.5|0.0078125;260|Code.exe|0.0|559.28125;1792|MemCompression|0.0|421.25390625;2924|Code.exe|32.5|132.2109375;12944|MsMpEng.exe|0.0|263.94921875;15420|Code.exe|36.6|303.07421875;15660|chrome.exe|0.0|582.8125;20096|python3.11.exe|92.4|151.7265625;20976|msedge.exe|10.3|225.03125
2025-10-01 15:37:15,41.1,55.7,77.9,0|System Idle Process|186.5|0.0078125;260|Code.exe|0.0|559.26171875;1792|MemCompression|0.0|421.25390625;2924|Code.exe|28.3|130.7734375;11620|dwm.exe|23.1|61.3828125;12944|MsMpEng.exe|1.3|263.98828125;15420|Code.exe|28.5|303.41015625;15660|chrome.exe|0.0|582.8125;19044|msedge.exe|24.3|193.6640625;20096|python3.11.exe|27.2|151.37890625;20976|msedge.exe|8.8|222.03515625;22288|msedge.exe|37.7|193.87109375
2025-10-01 15:37:15,39.9,55.8,77.9,0|System Idle Process|274.8|0.0078125;260|Code.exe|0.0|559.26171875;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|263.98828125;15420|Code.exe|30.8|301.71875;15660|chrome.exe|0.0|582.8125;20096|python3.11.exe|89.8|151.37890625;20976|msedge.exe|0.0|222.03515625
2025-10-01 15:37:16,69.7,55.8,77.9,0|System Idle Process|230.9|0.0078125;260|Code.exe|0.0|559.26171875;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|263.98828125;15420|Code.exe|7.9|301.71875;15660|chrome.exe|0.0|582.8125;20096|python3.11.exe|100.0|151.703125;20976|msedge.exe|0.0|222.03515625
2025-10-01 15:37:20,29.3,55.4,77.9,0|System Idle Process|191.0|0.0078125;260|Code.exe|1.6|559.28125;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|2.5|264.00390625;15420|Code.exe|19.8|301.51171875;15660|chrome.exe|0.0|579.89453125;19044|msedge.exe|33.9|194.90234375;20096|python3.11.exe|28.9|151.41015625;20976|msedge.exe|31.4|213.3046875;22288|msedge.exe|32.2|190.0546875
2025-10-01 15:37:20,30.9,55.6,77.9,0|System Idle Process|288.5|0.0078125;260|Code.exe|0.0|559.28125;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|252.37890625;15420|Code.exe|2.9|301.73046875;15660|chrome.exe|0.0|579.89453125;20096|python3.11.exe|97.1|151.41015625;20976|msedge.exe|0.0|213.3046875
2025-10-01 15:37:21,50.4,55.7,77.9,0|System Idle Process|283.6|0.0078125;260|Code.exe|0.0|559.28125;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|252.421875;15420|Code.exe|2.9|301.73046875;15660|chrome.exe|0.0|579.89453125;20096|python3.11.exe|100.0|151.41015625;20976|msedge.exe|0.0|213.3046875
2025-10-01 15:37:25,39.8,55.4,77.9,0|System Idle Process|278.2|0.0078125;260|Code.exe|0.0|559.296875;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|1.7|261.5703125;15420|Code.exe|7.4|304.3515625;15660|chrome.exe|0.0|579.89453125;19044|msedge.exe|21.5|192.2578125;20096|python3.11.exe|28.9|151.48828125;20976|msedge.exe|31.8|226.43359375
2025-10-01 15:37:25,37.4,55.6,77.9,0|System Idle Process|221.3|0.0078125;260|Code.exe|0.0|559.296875;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|261.56640625;15420|Code.exe|25.0|304.578125;15660|chrome.exe|0.0|579.89453125;20096|python3.11.exe|95.1|151.48828125;20976|msedge.exe|0.0|226.43359375
2025-10-01 15:37:26,53.8,55.7,77.9,0|System Idle Process|230.0|0.0078125;260|Code.exe|0.0|559.296875;1792|MemCompression|0.0|421.25390625;12944|MsMpEng.exe|0.0|261.56640625;15420|Code.exe|5.4|304.60546875;15660|chrome.exe|0.0|579.89453125;20096|python3.11.exe|97.3|151.8125;20976|msedge.exe|0.0|226.43359375
2025-10-01 15:37:30,41.0,55.6,77.9,0|System Idle Process|211.5|0.0078125;260|Code.exe|0.0|559.30859375;1792|MemCompression|0.0|421.25390625;2924|Code.exe|26.1|115.95703125;11620|dwm.exe|28.9|61.3828125;12944|MsMpEng.exe|2.0|261.56640625;15420|Code.exe|30.1|303.56640625;15660|chrome.exe|0.0|578.71484375;20096|python3.11.exe|28.9|151.53515625;20976|msedge.exe|28.2|227.75
2025-10-01 15:37:30,69.1,55.5,77.9,0|System Idle Process|180.0|0.0078125;260|Code.exe|0.0|559.30859375;1792|MemCompression|0.0|421.24609375;12944|MsMpEng.exe|0.0|261.56640625;15420|Code.exe|7.9|303.59375;15660|chrome.exe|0.0|578.71484375;19044|msedge.exe|2.6|200.67578125;20096|python3.11.exe|100.0|151.53515625;20976|msedge.exe|0.0|227.75
2025-10-01 15:37:31,90.1,55.8,77.9,0|System Idle Process|255.6|0.0078125;260|Code.exe|0.0|559.30859375;1792|MemCompression|0.0|421.24609375;11732|Code.exe|22.0|135.375;12944|MsMpEng.exe|2.5|261.57421875;15420|Code.exe|41.4|303.671875;15660|chrome.exe|0.0|578.71484375;19044|msedge.exe|0.0|200.67578125;20096|python3.11.exe|87.9|151.859375;20976|msedge.exe|0.0|227.75
2025-10-01 15:37:35,27.5,55.5,77.9,0|System Idle Process|166.0|0.0078125;260|Code.exe|0.0|559.328125;1792|MemCompression|0.0|420.99609375;2924|Code.exe|20.6|115.7265625;11620|dwm.exe|21.5|61.3828125;11732|Code.exe|21.5|135.1484375;12944|MsMpEng.exe|2.1|261.60546875;15420|Code.exe|23.7|303.30859375;15660|chrome.exe|0.0|578.71484375;19044|msedge.exe|34.4|200.59375;20096|python3.11.exe|25.3|151.54296875;20976|msedge.exe|18.7|232.28125;22288|msedge.exe|44.0|205.50390625
2025-10-01 15:37:35,28.5,55.7,77.9,0|System Idle Process|285.6|0.0078125;260|Code.exe|0.0|559.328125;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|261.6796875;15420|Code.exe|0.0|303.30859375;15660|chrome.exe|0.0|578.71484375;19044|msedge.exe|2.9|203.18359375;20096|python3.11.exe|100.0|151.54296875;20976|msedge.exe|0.0|232.28125;22288|msedge.exe|2.9|205.65625
2025-10-01 15:37:36,51.2,55.6,77.9,0|System Idle Process|286.2|0.0078125;260|Code.exe|0.0|559.328125;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|261.6796875;15420|Code.exe|0.0|303.30859375;15660|chrome.exe|0.0|578.71484375;19044|msedge.exe|0.0|203.18359375;20096|python3.11.exe|97.1|151.54296875;20976|msedge.exe|0.0|232.28125;22288|msedge.exe|0.0|208.5546875
2025-10-01 15:37:40,62.6,55.3,77.9,0|System Idle Process|230.7|0.0078125;260|Code.exe|0.0|559.34375;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|1.6|261.703125;15420|Code.exe|15.6|303.9921875;15660|chrome.exe|0.0|576.4453125;19044|msedge.exe|40.7|197.62890625;20096|python3.11.exe|29.6|151.42578125;20976|msedge.exe|31.3|229.2109375;22288|msedge.exe|22.2|196.19921875
2025-10-01 15:38:02,34.0,55.9,77.9,260|Code.exe|0.0|570.92578125;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.79296875;15420|Code.exe|0.0|304.13671875;15660|chrome.exe|0.0|576.82421875;20976|msedge.exe|0.0|205.6640625
2025-10-01 15:38:02,34.8,55.9,77.9,260|Code.exe|0.0|570.92578125;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.79296875;15420|Code.exe|0.0|304.13671875;15660|chrome.exe|0.0|576.82421875;20976|msedge.exe|0.0|205.6640625
2025-10-01 15:38:03,36.9,55.9,77.9,260|Code.exe|0.0|570.92578125;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.79296875;15420|Code.exe|0.0|304.13671875;15660|chrome.exe|0.0|576.82421875;20976|msedge.exe|0.0|205.6640625
2025-10-01 15:38:03,40.2,55.9,77.9,260|Code.exe|0.0|570.92578125;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.79296875;15420|Code.exe|0.0|304.13671875;15660|chrome.exe|0.0|576.82421875;20976|msedge.exe|0.0|205.6640625
2025-10-01 15:38:08,61.4,56.1,77.9,0|System Idle Process|260.9|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|1.5|304.91796875;15660|chrome.exe|0.0|576.82421875;20208|python3.11.exe|30.0|120.30859375;20976|msedge.exe|0.8|206.1015625
2025-10-01 15:38:09,41.6,56.1,77.9,0|System Idle Process|230.1|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|52.8|65.80859375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|0.0|304.91796875;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|81.9|167.41015625;18692|msedge.exe|65.5|130.2734375;20208|python3.11.exe|36.4|120.3125;20976|msedge.exe|0.0|206.1015625;25536|msedge.exe|32.1|131.02734375
2025-10-01 15:38:10,53.2,56.1,77.9,0|System Idle Process|127.0|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|3.1|304.7109375;15660|chrome.exe|0.0|576.82421875;20208|python3.11.exe|87.9|120.34765625;20976|msedge.exe|0.0|206.1015625
2025-10-01 15:38:10,63.0,56.1,77.9,0|System Idle Process|269.6|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|25.7|65.80859375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|2.6|304.77734375;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|25.6|167.41015625;18692|msedge.exe|28.2|130.234375;20208|python3.11.exe|80.0|120.375;20976|msedge.exe|0.0|206.1015625
2025-10-01 15:38:14,43.6,56.0,77.9,0|System Idle Process|274.3|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|30.4|65.80859375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|0.0|305.51171875;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|49.1|167.17578125;18692|msedge.exe|41.2|121.921875;20976|msedge.exe|0.9|206.5234375;25536|msedge.exe|43.5|133.0625
2025-10-01 15:38:15,29.5,55.9,77.9,0|System Idle Process|38.9|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|28.6|65.80859375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|0.0|305.51171875;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|32.6|167.17578125;18692|msedge.exe|36.7|121.9296875;20208|python3.11.exe|64.0|120.38671875;20976|msedge.exe|0.0|206.5234375;25536|msedge.exe|34.7|134.43359375
2025-10-01 15:38:15,30.2,55.9,77.9,0|System Idle Process|240.6|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|0.0|305.5625;15660|chrome.exe|0.0|576.82421875;20208|python3.11.exe|99.9|120.6796875;20976|msedge.exe|0.0|206.5234375
2025-10-01 15:38:16,43.2,55.9,77.9,0|System Idle Process|288.4|0.0078125;260|Code.exe|0.0|570.90625;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|1.4|305.05859375;15660|chrome.exe|0.0|576.82421875;20208|python3.11.exe|97.2|120.4453125;20976|msedge.exe|2.9|206.59375
2025-10-01 15:38:20,51.5,55.9,77.9,0|System Idle Process|242.2|0.0078125;260|Code.exe|0.0|570.890625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|35.0|65.80859375;12944|MsMpEng.exe|0.0|272.84765625;15420|Code.exe|0.0|305.59765625;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|68.3|167.59375;18692|msedge.exe|42.3|129.7421875;20976|msedge.exe|1.6|207.7265625;25536|msedge.exe|27.9|134.53125
2025-10-01 15:38:21,66.0,55.6,77.9,0|System Idle Process|71.7|0.0078125;260|Code.exe|0.0|570.890625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|38.2|65.80859375;12944|MsMpEng.exe|0.0|252.75;15420|Code.exe|0.0|305.66015625;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|43.9|167.59375;18692|msedge.exe|42.1|137.76953125;20208|python3.11.exe|57.9|120.515625;20976|msedge.exe|0.0|207.7265625;25536|msedge.exe|33.9|134.71484375
2025-10-01 15:38:22,60.0,55.5,77.9,0|System Idle Process|125.0|0.0078125;260|Code.exe|0.0|570.890625;1792|MemCompression|0.0|420.99609375;12944|MsMpEng.exe|0.0|252.85546875;15420|Code.exe|0.0|305.80078125;15660|chrome.exe|0.0|576.82421875;20208|python3.11.exe|79.6|120.51953125;20976|msedge.exe|7.4|206.69140625
2025-10-01 15:38:23,69.9,55.5,77.9,0|System Idle Process|249.8|0.0078125;260|Code.exe|0.0|570.890625;1792|MemCompression|0.0|420.99609375;11620|dwm.exe|20.3|65.80859375;12944|MsMpEng.exe|0.0|252.85546875;15420|Code.exe|0.0|305.85546875;15660|chrome.exe|0.0|576.82421875;18356|msedge.exe|37.3|167.63671875;18692|msedge.exe|27.1|137.87890625;20208|python3.11.exe|78.3|120.51953125;20976|msedge.exe|25.0|193.3828125;25536|msedge.exe|23.3|133.4765625
2025-10-01 15:38:27,79.4,55.8,77.9,0|System Idle Process|220.0|0.0078125;260|Code.exe|0.0|531.91015625;1792|MemCompression|0.0|420.8828125;12944|MsMpEng.exe|0.9|252.39453125;15420|Code.exe|1.8|306.625;15660|chrome.exe|13.5|577.01953125;20208|python3.11.exe|33.3|120.515625
2025-10-01 15:38:28,41.4,55.7,77.9,0|System Idle Process|196.8|0.0078125;260|Code.exe|0.0|531.91015625;1792|MemCompression|0.0|420.8828125;8596|chrome.exe|64.8|156.390625;11420|chrome.exe|61.1|159.5546875;11620|dwm.exe|56.9|66.0703125;12944|MsMpEng.exe|0.0|252.37890625;15420|Code.exe|0.0|306.625;15660|chrome.exe|78.4|578.01953125;20208|python3.11.exe|44.2|120.51953125
2025-10-01 15:38:29,33.3,55.7,77.9,0|System Idle Process|45.9|0.0078125;260|Code.exe|0.0|531.91015625;1792|MemCompression|0.0|420.8828125;12944|MsMpEng.exe|0.0|252.37890625;15420|Code.exe|0.0|306.7734375;15660|chrome.exe|19.4|578.0390625;20208|python3.11.exe|98.6|120.53125
2025-10-01 15:38:29,52.9,55.7,77.9,0|System Idle Process|199.5|0.0078125;260|Code.exe|0.0|531.91015625;1792|MemCompression|0.0|420.8828125;12944|MsMpEng.exe|0.0|252.37890625;15420|Code.exe|0.0|306.82421875;15660|chrome.exe|0.0|578.0390625;20208|python3.11.exe|100.2|120.796875
2025-10-01 15:38:33,42.8,55.4,77.9,0|System Idle Process|250.1|0.0078125;260|Code.exe|0.0|531.94140625;1792|MemCompression|0.0|420.88671875;12944|MsMpEng.exe|0.0|252.67578125;15420|Code.exe|0.0|307.48828125;15660|chrome.exe|56.2|582.94140625;20208|python3.11.exe|33.0|120.55078125
